source,name,address,city,country,category,cuisine,price,phone,url,year,latitude,longitude,captured_at
blueribbon,성북동빵공장,"40, Daesagwan-ro, Seongbuk-gu, Seoul",Seoul,South Korea,RIBBON_ONE,베이커리,,02-762-3450,,2026,37.595858,126.988618,2026-02-13T04:46:23.305211+00:00
blueribbon,성산왕갈비,"233, World Cup buk-ro, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 돼지갈비",,02-306-2001,,2026,37.569732651542004,126.90313681206744,2026-02-13T04:46:23.305211+00:00
blueribbon,성수속향연,"65, Seongsui-ro, Seongdong-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"중식, 일반중식",,02-463-0753,,2026,37.540974299543926,127.05544422259797,2026-02-13T04:46:23.305211+00:00
blueribbon,성수족발,"7, Achasan-ro 7-gil, Seongdong-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 족발",,02-464-0425,https://blog.naver.com/ssjb1983,2026,37.54599,127.0542,2026-02-13T04:46:23.305211+00:00
blueribbon,세이지앤버터,"6 Eonju-ro 157-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,이탈리아식,,0507-1491-4123,,2026,37.5239720541697,127.032419816463,2026-02-13T04:46:23.305211+00:00
blueribbon,세컨드커피,"16, Yulgok-ro 10-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"카페/커피/티, 커피전문점",,070-8226-0012,,2026,37.5767802454922,126.990885361301,2026-02-13T04:46:23.305211+00:00
blueribbon,센터커피,"28-11, Seoulsup 2-gil, Seongdong-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"카페/커피/티, 커피전문점",,070-8868-2008,http://www.centercoffee.co.kr,2026,37.546489,127.041653,2026-02-13T04:46:23.305211+00:00
blueribbon,셰프정현,"14 Hangang-daero 40-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 양고기",,010-8361-1292,,2026,37.5301466215658,126.969969527032,2026-02-13T04:46:23.305211+00:00
blueribbon,셰프테이너,"101, Itaewon-ro 27-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,이탈리아식,,02-794-9172,http://www.hcheftainer.co.kr/,2026,37.537703961537986,126.99491293167496,2026-02-13T04:46:23.305211+00:00
blueribbon,소나무집,"71, Sigyuchon-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(가금류), 닭볶음탕",,02-577-9292,,2026,37.458346,127.011579,2026-02-13T04:46:23.305211+00:00
blueribbon,소바쿠,"650, Cheonho-daero, Gwangjin-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 일식우동, 소바",,02-447-1470,,2026,37.552697,127.088769,2026-02-13T04:46:23.305211+00:00
blueribbon,소선재,"113-1, Samcheong-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(일반한식), 한정식",,02-730-7002,,2026,37.585493,126.981752,2026-02-13T04:46:23.305211+00:00
blueribbon,소우리정육점식당,"20, Ogeum-ro 46-gil, Songpa-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 소고기구이, 돼지고기구이",,02-3012-3342,,2026,37.4957720180583,127.134972963035,2026-02-13T04:46:23.305211+00:00
blueribbon,소이연남,"267, Donggyo-ro, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"아시아식, 태국식",,02-323-5130,,2026,37.56349,126.9254,2026-02-13T04:46:23.305211+00:00
blueribbon,속초생태집,"25-17, Namdaemun-ro, Jung-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(어패류), 생태탕, 생선회",,02-753-8944,,2026,37.562029012273435,126.97816920253568,2026-02-13T04:46:23.305211+00:00
blueribbon,송하정스시,"39-8, Sangil-ro, Gangdong-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 스시",,0507-1407-9482,,2026,37.550696993229145,127.17224337890242,2026-02-13T04:46:23.305211+00:00
blueribbon,송화산시도삭면,"48, Ttukseom-ro 27-gil, Gwangjin-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"중식, 일반중식",,02-6052-7826,https://blog.naver.com/songhwa2424,2026,37.53790518192312,127.06651676132604,2026-02-13T04:46:23.305211+00:00
blueribbon,쇼토,"14-6, Apgujeong-ro 18-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"디저트/스위트, 케이크, 디저트전문점",,02-512-3625,,2026,37.52384777173811,127.02430843056398,2026-02-13T04:46:23.305211+00:00
blueribbon,수락이오냉면,"7, Dongil-ro 237da-gil, Nowon-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(면류), 물냉면, 비빔냉면, 만두",,02-935-2515,https://www.25mall.co.kr,2026,37.6739162617427,127.052583116043,2026-02-13T04:46:23.305211+00:00
blueribbon,수린,"24, Eonju-ro 164-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 한우오마카세",,02-515-9220,,2026,37.525289,127.035494,2026-02-13T04:46:23.305211+00:00
blueribbon,수연산방,"8, Seongbuk-ro 26-gil, Seongbuk-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"카페/커피/티, 전통차전문점",,02-764-1736,,2026,37.59505415381474,126.99483656083896,2026-02-13T04:46:23.305211+00:00
blueribbon,수유갈비산성골,"126, Deongneung-ro, Gangbuk-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 소고기구이, 돼지갈비",,0507-1414-7341,,2026,37.634719,127.027637,2026-02-13T04:46:23.305211+00:00
blueribbon,수정,"32 Gukjegeumyung-ro 7-gil, Yeongdeungpo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(어패류), 생태탕",,02-784-4745,,2026,37.5233085543086,126.933882068409,2026-02-13T04:46:23.305211+00:00
blueribbon,수정궁,"173, Banghak-ro, Dobong-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"중식, 중국만두, 일반중식",,02-3491-0440,,2026,37.66209,127.0329,2026-02-13T04:46:23.305211+00:00
blueribbon,쉐시몽,"66 Hoenamu-ro, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,프랑스식,,02-730-1045,,2026,37.5400893090696,126.993852779094,2026-02-13T04:46:23.305211+00:00
blueribbon,스몰톡,"161-7 Dangsan-ro, Yeongdeungpo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"프랑스식, 프렌치비스트로",,0507-1323-305,,2026,37.529029935862,126.89734126539,2026-02-13T04:46:23.305211+00:00
blueribbon,스시고,"15, Sapyeong-daero 22-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 스시",,02-595-4700,,2026,37.49889,126.9979,2026-02-13T04:46:23.305211+00:00
blueribbon,스시미토,"117, Namdaemun-ro, Jung-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 스시",,02-3789-1634,,2026,37.567745,126.982291,2026-02-13T04:46:23.305211+00:00
blueribbon,스시사,"28 Dosan-daero 101-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 스시",,010-7287-7768,,2026,37.5265388376347,127.053461008336,2026-02-13T04:46:23.305211+00:00
blueribbon,스시선수,"6, Dosan-daero 45-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 스시",,02-514-0812,,2026,37.52283,127.0364,2026-02-13T04:46:23.305211+00:00
blueribbon,스시쇼우,"17, Sapyeong-daero 22-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 스시",,02-595-4510,,2026,37.49878070777355,126.99786942617622,2026-02-13T04:46:23.305211+00:00
blueribbon,스시스즈메,"22 Eonju-ro 174-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 스시",,0507-1417-1274,,2026,37.5280787785618,127.035694162854,2026-02-13T04:46:23.305211+00:00
blueribbon,스시아이,"18, Gukhoe-daero 76-gil, Yeongdeungpo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 스시",,0507-1417-0136,,2026,37.52994,126.922215,2026-02-13T04:46:23.305211+00:00
blueribbon,스시욘즈,"11, Samseong-ro 96-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 스시",,010-5225-6210,,2026,37.5089551867803,127.056808306719,2026-02-13T04:46:23.305211+00:00
blueribbon,스시카세(롯데백화점본점),"81 Namdaemun-ro, Jung-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 회전스시",,0507-1351-9260,,2026,37.5647299033135,126.981730421825,2026-02-13T04:46:23.305211+00:00
blueribbon,스위츠플래닛,"23, Seolleung-ro 131-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"디저트/스위트, 디저트전문점",,02-541-0402,,2026,37.51717,127.0391,2026-02-13T04:46:23.305211+00:00
blueribbon,스코파더쉐프,"13, Dosan-daero 89-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,이탈리아식,,070-8828-7717,,2026,37.52552,127.0507,2026-02-13T04:46:23.305211+00:00
blueribbon,스톤앤워터,"283, Garak-ro, Songpa-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"디저트/스위트, 카이막, 카페/커피/티, 커피전문점",,02-6013-9593,,2026,37.5131208985041,127.119821871507,2026-02-13T04:46:23.305211+00:00
blueribbon,시라카와,"7, Seolleung-ro 161-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 덴푸라",,070-4115-4769,,2026,37.526968302491305,127.03962276267629,2026-02-13T04:46:23.305211+00:00
blueribbon,신기루황소곱창구이,"25, Gwanak-ro 13-gil, Gwanak-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 소곱창",,02-887-5000,,2026,37.479197,126.95068,2026-02-13T04:46:23.305211+00:00
blueribbon,신사면옥,"11, Dosan-daero 46-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(면류), 비빔냉면, 한식(육류), 소고기구이",,02-518-7228,,2026,37.52125,127.0366,2026-02-13T04:46:23.305211+00:00
blueribbon,신안촌,"8, Sajik-ro 12-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(어패류), 홍어, 낙지",,0507-1418-7744,http://www.신안촌.kr/,2026,37.57567,126.971,2026-02-13T04:46:23.305211+00:00
blueribbon,싸일러용산,"17, Seobinggo-ro, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"베이커리, 디저트/스위트, 디저트전문점, 샌드위치",,02-749-1914,,2026,37.5269056148241,126.966566172294,2026-02-13T04:46:23.305211+00:00
blueribbon,아나고야,"3-9, Gangnam-daero 124-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(어패류), 해물, 생선회, 붕장어",,02-877-5391,,2026,37.509286,127.022812,2026-02-13T04:46:23.305211+00:00
blueribbon,아뜰리에폰드,"19 Itaewon-ro 54-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"디저트/스위트, 쿠키, 캐러멜, 디저트전문점",,010-7764-7663,https://www.atelierpond.kr/,2026,37.537321485981,127.002192542405,2026-02-13T04:46:23.305211+00:00
blueribbon,아름다운차박물관,"19-11, Insadong-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"디저트/스위트, 한식디저트, 카페/커피/티, 전통차전문점",,02-735-6678,,2026,37.57233,126.9859,2026-02-13T04:46:23.305211+00:00
blueribbon,아선재,"333, Yeongdong-daero, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(일반한식), 한정식",,02-6339-1112,,2026,37.504150929638236,127.06487179442593,2026-02-13T04:46:23.305211+00:00
blueribbon,아야진생태찌개,"8, Samseong-ro 108-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(어패류), 생태탕",,02-555-2680,,2026,37.51175,127.0547,2026-02-13T04:46:23.305211+00:00
blueribbon,아우어베이커리,"10-11, Dosan-daero 45-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,베이커리,,02-545-5556,http://ourbakery.co.kr/,2026,37.52354898537393,127.03688332564025,2026-02-13T04:46:23.305211+00:00
blueribbon,아트스페이스우월,"84 Wausan-ro 29ga-gil, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 한우오마카세",,0507-1465-1516,,2026,37.5538350029778,126.924885862587,2026-02-13T04:46:23.305211+00:00
blueribbon,아티장베이커스,"26, Hannam-daero 18-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,베이커리,,02-749-3426,,2026,37.53454304398228,127.00865308193832,2026-02-13T04:46:23.305211+00:00
blueribbon,안남,"118, Eonju-ro, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,아시아식,,02-571-9412,,2026,37.4869159664401,127.051855548139,2026-02-13T04:46:23.305211+00:00
blueribbon,안서리베이킹랩,"755 Samseong-ro, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"디저트/스위트, 케이크",,0507-1489-5955,,2026,37.5222713073295,127.048064135117,2026-02-13T04:46:23.305211+00:00
blueribbon,안주마을,"3 Jahamun-ro 1-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,한식주점,,02-723-3529,,2026,37.5764581852171,126.9721721367,2026-02-13T04:46:23.305211+00:00
blueribbon,알라딘의양고기,"42-16, Baekjegobun-ro 7-gil, Songpa-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 양고기",,02-421-5534,,2026,37.51008,127.0837,2026-02-13T04:46:23.305211+00:00
blueribbon,알레즈,"89 Dokseodang-ro, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,프랑스식,,070-8868-1686,,2026,37.5347647400939,127.01027850691,2026-02-13T04:46:23.305211+00:00
blueribbon,암사민물장어,"33, Godeok-ro, Gangdong-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(민물어패류), 장어",,0507-1492-2256,,2026,37.55496,127.129,2026-02-13T04:46:23.305211+00:00
blueribbon,압구정면옥,"16, Apgujeong-ro 30-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(면류), 평양냉면, 만두",,02-516-3016,,2026,37.52646320855546,127.02906072050142,2026-02-13T04:46:23.305211+00:00
blueribbon,압구정진주,"5-10, Apgujeong-ro 46-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 삼겹살, 돼지고기구이",,070-4120-8788,,2026,37.5279203642126,127.037497633767,2026-02-13T04:46:23.305211+00:00
blueribbon,앙띠크파티세리,"14 Seochojungang-ro 20-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"디저트/스위트, 디저트전문점",,02-587-2253,,2026,37.4921769463951,127.014842256086,2026-02-13T04:46:23.305211+00:00
blueribbon,앙상블,"5, Yangjae-daero 147-gil, Gangdong-gu, Seoul",Seoul,South Korea,RIBBON_ONE,프랑스식,,02-441-9451,https://blog.naver.com/sa9160,2026,37.552187608984575,127.14368312591535,2026-02-13T04:46:23.305211+00:00
blueribbon,애성회관,"23, Namdaemun-ro 5-gil, Jung-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(탕/국/찌개/전골), 곰탕, 한식(육류), 수육",,02-352-0303,,2026,37.5624,126.9789,2026-02-13T04:46:23.305211+00:00
blueribbon,양마니,"20 Gukhoe-daero 74-gil, Yeongdeungpo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 소곱창, 소고기구이",,02-761-9282,,2026,37.5296057693694,126.921553019468,2026-02-13T04:46:23.305211+00:00
blueribbon,양평매운탕,"329, Cheongpa-ro, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(민물어패류), 민물매운탕",,02-712-6657,,2026,37.54896,126.9697,2026-02-13T04:46:23.305211+00:00
blueribbon,어라우즈,"32 Dasan-ro, Jung-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"기타, 다이닝바, 바, 와인바",,0507-1467-7507,,2026,37.5471667734011,127.005677166122,2026-02-13T04:46:23.305211+00:00
blueribbon,어머니대성집,"4, Wangsan-ro 11-gil, Dongdaemun-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(탕/국/찌개/전골), 선지해장국, 한식(육류), 소고기구이",,02-923-1718,,2026,37.5774742408426,127.028564198078,2026-02-13T04:46:23.305211+00:00
blueribbon,어성일식,"843, Eonju-ro, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 스시",,02-3442-6686,,2026,37.52573778252187,127.03294753291887,2026-02-13T04:46:23.305211+00:00
blueribbon,언노운다이너,"42, Nonhyeon-ro 28-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,이탈리아식,,02-573-6672,,2026,37.48414,127.0455,2026-02-13T04:46:23.305211+00:00
blueribbon,에그앤플라워,"35 Sinheung-ro 26-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"이탈리아식, 파스타",,02-3789-7681,,2026,37.5453628880082,126.984383275318,2026-02-13T04:46:23.305211+00:00
blueribbon,에베레스트,"2-1, Jong-ro 51ga-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"아시아식, 네팔식",,02-766-8850,http://www.everestfood.com,2026,37.57257,127.0125,2026-02-13T04:46:23.305211+00:00
blueribbon,에빠뉘,"33, Seolleung-ro 146-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,프랑스식,,02-548-2020,,2026,37.5218581526673,127.042543826804,2026-02-13T04:46:23.305211+00:00
blueribbon,에움,"36 Seogang-ro 11-gil, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"디저트/스위트, 한식디저트, 한과",,0507-1368-1169,,2026,37.5540882155381,126.931766648648,2026-02-13T04:46:23.305211+00:00
blueribbon,에이엔아더,"313, Hakdong-ro, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"카페/커피/티, 커피전문점",,02-515-1935,,2026,37.5162618583468,127.037439201501,2026-02-13T04:46:23.305211+00:00
blueribbon,엔그릴,"105, Namsangongwon-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,프랑스식,,02-3455-9297,,2026,37.55193,126.9884,2026-02-13T04:46:23.305211+00:00
blueribbon,엘따뻬오,"580, Bongcheon-ro, Gwanak-gu, Seoul",Seoul,South Korea,RIBBON_ONE,스페인식,,02-882-8835,,2026,37.476844,126.961775,2026-02-13T04:46:23.305211+00:00
blueribbon,여수오동도,"7, Samseong-ro 71-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(어패류), 갯장어, 생선회",,02-557-0039,,2026,37.502091,127.0583,2026-02-13T04:46:23.305211+00:00
blueribbon,여의도따로국밥,"28, Yeouidaebang-ro 69-gil, Yeongdeungpo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(탕/국/찌개/전골), 소고기국밥, 한식(육류), 수육",,02-782-0047,,2026,37.52143,126.9302,2026-02-13T04:46:23.305211+00:00
blueribbon,역전회관,"47, Tojeong-ro 37-gil, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 소불고기, 한식(어패류), 낙지, 한식(탕/국/찌개/전골), 선지해장국",,02-703-0019,http://www.yukjeon.com,2026,37.54288,126.947,2026-02-13T04:46:23.305211+00:00
blueribbon,영덕회식당,"6, Changgyeonggung-ro 1-gil, Jung-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(어패류), 생선회, 물회, 과메기",,02-2267-0942,,2026,37.562918,126.997997,2026-02-13T04:46:23.305211+00:00
blueribbon,영동설렁탕,"24, Gangnam-daero 101an-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(탕/국/찌개/전골), 설렁탕, 한식(육류), 수육",,02-543-4716,,2026,37.51616,127.0174,2026-02-13T04:46:23.305211+00:00
blueribbon,영의정,"72, Gukjegeumyung-ro, Yeongdeungpo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(일반한식), 한정식",,02-761-0236,,2026,37.52106,126.9309,2026-02-13T04:46:23.305211+00:00
blueribbon,영천영화(청담점),"3, Dosan-daero 90-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 소불고기, 소고기구이",,02-3442-0381,http://www.ycyh.co.kr/default/,2026,37.52394,127.0496,2026-02-13T04:46:23.305211+00:00
blueribbon,옐로우보울,"7, Chungjeong-ro, Seodaemun-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"이탈리아식, 베이커리, 샌드위치",,02-6364-4961,,2026,37.560133,126.962236,2026-02-13T04:46:23.305211+00:00
blueribbon,오가와,"19, Saemunan-ro 5-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 스시",,02-735-1001,,2026,37.57202928626468,126.97429489709765,2026-02-13T04:46:23.305211+00:00
blueribbon,오니바,"15 Dosan-daero 75-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"프랑스식, 바, 와인바",,02-516-3352,http://www.onyva.kr/default/,2026,37.5251927478858,127.045718384766,2026-02-13T04:46:23.305211+00:00
blueribbon,오롯,"5-5, Baekbeom-ro 24-gil, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식주점, 이자카야",,02-3272-3555,,2026,37.5458116617778,126.945299948138,2026-02-13T04:46:23.305211+00:00
blueribbon,오리지널시카고피자,"51, Dongmak-ro 7-gil, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"미국식, 미국식피자",,02-322-4636,,2026,37.55007,126.9197,2026-02-13T04:46:23.305211+00:00
blueribbon,오리지널팬케이크하우스,"41, Gangnam-daero 162-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"베이커리, 팬케이크, 미국식",,02-511-7481,http://originalpancakehouse.co.kr/,2026,37.52098,127.0216,2026-02-13T04:46:23.305211+00:00
blueribbon,오발탄,"206, Wiryeseong-daero, Songpa-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 소양대창",,02-404-0090,http://www.hiobaltan.com,2026,37.50907,127.1334,2026-02-13T04:46:23.305211+00:00
blueribbon,오베르쥬 ,"11, Jahamun-ro 5-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"기타, 스테이크",,02-722-9445,,2026,37.577607529639074,126.97119563919911,2026-02-13T04:46:23.305211+00:00
blueribbon,오복꼬리곰탕,"16, Gangnam-daero 97-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(탕/국/찌개/전골), 꼬리곰탕, 곰탕",,02-542-4610,,2026,37.514777,127.018792,2026-02-13T04:46:23.305211+00:00
blueribbon,오복수산,"190-4 Seongmisan-ro, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 카이센동",,070-8683-3500,,2026,37.5628428242687,126.926049298178,2026-02-13T04:46:23.305211+00:00
blueribbon,오부이용,"29-1, Dokseodang-ro 51-gil, Seongdong-gu, Seoul",Seoul,South Korea,RIBBON_ONE,프랑스식,,02-6401-1048,,2026,37.5506171094749,127.026068932213,2026-02-13T04:46:23.305211+00:00
blueribbon,오쁘띠베르,"47-1 Jahamun-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"카페/커피/티, 카페",,070-8231-2199,,2026,37.5802603634986,126.970979516515,2026-02-13T04:46:23.305211+00:00
blueribbon,오스테리아샘킴,"55, Yanghwa-ro 3-gil, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"이탈리아식, 파스타",,02-324-3338,,2026,37.551304,126.910887,2026-02-13T04:46:23.305211+00:00
blueribbon,오스테리아오르조,"47, Hannam-daero 20-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"이탈리아식, 파스타",,02-322-0801,,2026,37.534899776712614,127.0094813247948,2026-02-13T04:46:23.305211+00:00
blueribbon,오스테리아현,"237 Neungdong-ro, Gwangjin-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"이탈리아식, 피자",,02-6949-3346,,2026,37.5513250013994,127.076101717325,2026-02-13T04:46:23.305211+00:00
blueribbon,오아시스,"20, Dosan-daero 55-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"호주식, 호주식브런치, 기타, 브런치카페",,02-548-8859,,2026,37.52475,127.0406,2026-02-13T04:46:23.305211+00:00
blueribbon,오일제,"29 Hangang-daero 62da-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(일반한식), 모던한식",,0507-1340-5534,,2026,37.5325403467892,126.974737930578,2026-02-13T04:46:23.305211+00:00
blueribbon,오크레스토랑,"46 Teheran-ro 87-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"기타, 양식",,02-3466-7277,https://oakwoodpremier.co.kr/front/ko/opcc/dining/oak-restaurant,2026,37.5109823973192,127.058205573267,2026-02-13T04:46:23.305211+00:00
blueribbon,오통영,"300, Ichon-ro, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(일반한식), 일반한식",,0507-1315-2377,,2026,37.517844350546795,126.98032224591155,2026-02-13T04:46:23.305211+00:00
blueribbon,오향만두,"22, Yeonhuimat-ro, Seodaemun-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"중식, 중국만두, 일반중식",,02-323-3749,,2026,37.5669,126.9301,2026-02-13T04:46:23.305211+00:00
blueribbon,온유월식당,"177 Sinbanpo-ro, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 돼지고기구이",,02-534-3608,,2026,37.5060995475667,127.003407328203,2026-02-13T04:46:23.305211+00:00
blueribbon,온천집,"31-8, Donhwamun-ro 11na-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 일식샤부샤부",,02-762-8215,,2026,37.5740999680943,126.989799745222,2026-02-13T04:46:23.305211+00:00
blueribbon,와라쿠,"13-7, Apgujeong-ro 4-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식주점, 쿠시야키",,02-517-2292,,2026,37.5221,127.0207,2026-02-13T04:46:23.305211+00:00
blueribbon,와쇼쿠예인,"30 Dosan-daero 49-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 가이세키",,02-517-6900,,2026,37.5248993947056,127.037212059306,2026-02-13T04:46:23.305211+00:00
blueribbon,와이엠커피프로젝트,"21-8, Yeonseo-ro 29-gil, Eunpyeong-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"카페/커피/티, 커피전문점",,070-7767-0829,https://ymcoffeeproject.com/,2026,37.6191336121159,126.917559511221,2026-02-13T04:46:23.305211+00:00
blueribbon,요수정,"80-2 Daeheung-ro, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(일반한식), 퓨전한식, 이탈리아식",,010-3043-5368,,2026,37.547119300873,126.941578380249,2026-02-13T04:46:23.305211+00:00
blueribbon,용금옥,"41-2, Jahamun-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(민물어패류), 추어탕",,02-777-4749,,2026,37.57973,126.9709,2026-02-13T04:46:23.305211+00:00
blueribbon,용마갈비,"498, Yongmasan-ro, Jungnang-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 돼지갈비",,02-435-4038,,2026,37.5955083392501,127.100331994394,2026-02-13T04:46:23.305211+00:00
blueribbon,용마해장국,"20 Yongmagongwon-ro 5-gil, Jungnang-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(탕/국/찌개/전골), 선지해장국",,02-2209-5938,,2026,37.594539002298,127.102280443169,2026-02-13T04:46:23.305211+00:00
