Neighborhood,Category,Restaurant Name,Score,Award Level,Justification,Description EN,Description KO,Kakao URL,Latitude,Longitude,Auditor Comments,Rating Justified,Auditor Reason,Needs Manual Review,Upgrade Recommended,Reclassify Eligible,AI Justification,Sponsored Ratio,Guide Description,Guide Description KO
성수동,순대국,수상한순대국,90,2 Neon Hearts,"The score of 90 reflects outstanding ingredient quality (19/20), masterful flavor (19/20), strong chef personality and uniqueness (18/20), and verifiable consistency (19/20), slightly tempered by a noted concern regarding portion size for value (15/20).","This establishment masterfully elevates the humble sundae-guk with impeccable ingredients and a broth of profound depth, earning its Blue Ribbon distinction. Despite a minor concern regarding portion size, its consistent popularity and unique spicy offering make it a truly exceptional neighborhood staple.","수상한순대국은 흠잡을 데 없는 재료와 깊이 있는 육수로 평범한 순대국을 예술의 경지로 끌어올리며 블루리본의 명성을 증명합니다. 양에 대한 작은 아쉬움에도 불구하고, 꾸준한 인기와 독특한 얼큰 순대국은 이곳을 진정으로 뛰어난 동네 명소로 만듭니다.",http://place.map.kakao.com/1426540135,37.5417309328518,127.063039585871,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
망원동,돼지국밥,송정,96,3 Neon Hearts,"The score reflects exceptional quality of ingredients, masterful cooking techniques, the chef's unique dedication, and consistent delivery of a refined 돼지국밥 experience, all confirmed by organic reviews.","송정 delivers a meticulously crafted 돼지국밥, showcasing a singular dedication to quality ingredients and refined techniques that result in a consistently clean and flavorful bowl. The chef's personal touches and unwavering focus make this a truly destination-worthy culinary experience.","송정은 엄선된 재료와 세련된 조리 기술로 맑고 깔끔한 돼지국밥을 선보이며, 셰프의 독창적인 개성과 한결같은 맛으로 미식가들의 발길을 끄는 명소입니다. 단일 메뉴에 대한 진심과 세심한 배려가 돋보이는 곳입니다.",http://place.map.kakao.com/371337349,37.5557232835668,126.907918430726,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
서교동,감자탕,누리마을감자탕 홍대직영점,87,1 Neon Heart,"The score of 87 reflects strong points in ingredient quality, value, and exceptional consistency, with minor deductions for culinary innovation and a less pronounced unique chef personality, and no penalty was applied due to the 0% sponsored ratio.","누리마을감자탕 offers a consistently satisfying 감자탕 experience, delivering robust flavors and generous portions with fresh ingredients. While solid, it doesn't quite reach the pinnacle of culinary innovation or unique chef personality to earn a higher distinction.","누리마을감자탕은 신선한 재료와 깊은 맛으로 꾸준히 만족스러운 감자탕을 선보입니다. 넉넉한 인심과 안정적인 품질은 돋보이나, 최상위 미식의 경지에 오를 만큼의 독창적인 매력은 다소 부족합니다.",http://place.map.kakao.com/352518851,37.55012305333584,126.9208578483158,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
서교동,감자탕,홍대펀치감자탕닭한마리,71,,"The score reflects strong points in uniqueness and initial ingredient quality, but was heavily penalized in 'Consistency' and 'Value for money' due to the high sponsored review ratio, which inherently compromises objectivity.","While 홍대펀치감자탕닭한마리 offers a unique, engaging concept with its signature 'Punch Sauce' and interactive elements, the culinary execution, though seemingly competent, lacks the verifiable consistency and genuine value demanded by our standards. The pervasive influence of sponsored reviews casts a long shadow over its true merit, preventing a higher commendation.","홍대펀치감자탕닭한마리는 독특한 '펀치소스'와 흥미로운 게임 요소를 통해 개성 있는 경험을 제공하지만, 높은 협찬 비율로 인해 일관된 품질과 진정한 가성비를 판단하기 어렵습니다. 전반적인 평가는 무난하나, 엄격한 기준으로 볼 때 미식의 경지에 이르렀다고 보기는 어렵습니다.",http://place.map.kakao.com/480808277,37.55043537080985,126.92036864203708,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,No Match,,,,
창천동,감자탕,영심이네 감자탕,36,,"The score reflects a significant lack of information regarding ingredient quality, chef's personality, and consistency, coupled with an unclear value proposition and only partial mastery of flavor.","This establishment offers a serviceable 감자탕, but lacks any discernible character or culinary ambition, failing to impress on nearly all fronts. Without evidence of quality ingredients, unique techniques, or consistent value, it remains an unremarkable option.","이 식당은 그저 그런 감자탕을 제공하며, 뚜렷한 개성이나 요리적 야망이 부족하여 거의 모든 면에서 인상을 주지 못합니다. 재료의 품질, 독창적인 기술, 또는 일관된 가치에 대한 증거가 없어 평범한 선택지에 머무릅니다.",http://place.map.kakao.com/10647543,37.5562593599667,126.938337961125,,,,,,False,"The review sample is extremely limited, with only one relevant customer post. While the broth was praised for its rich, spicy flavor, the tripe's texture was noted as polarizing, and there is insufficient evidence to assess value, consistency, or overall quality.",0/1 sponsored,,
망원동,감자탕,망원감자탕,95,3 Neon Hearts,"The score of 95 reflects outstanding quality in ingredients, flavor, and technique, combined with exceptional value and proven consistency through organic customer reviews.","Mangwon Gamjatang delivers a flawless gamjatang experience, boasting exceptional ingredient quality and masterful broth depth. Its generous portions, 24-hour service, and unlimited sides solidify its status as a truly destination-worthy establishment.","망원감자탕은 흠잡을 데 없는 감자탕 경험을 선사하며, 최상급 재료와 깊이 있는 국물 맛이 일품입니다. 넉넉한 양, 24시간 운영, 무제한 사리 제공은 이곳을 진정으로 찾아갈 가치가 있는 명소로 만듭니다.",http://place.map.kakao.com/797890853,37.5539517883293,126.905468193561,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
이태원동,감자탕,이바돔감자탕 이태원역점,33,,"The score reflects the absence of unique culinary identity (5/20), premium ingredient sourcing (8/20), or masterful technique (8/20) typically found in fine dining, as this is a standardized chain operation with average value (10/20) and consistency (10/20).","This chain establishment offers a predictable, mass-market 감자탕 experience, prioritizing accessibility over culinary distinction. While convenient, it lacks the ingredient integrity, refined technique, or unique vision expected of a truly noteworthy dining spot.","이 체인점은 대중적인 맛과 접근성을 내세우지만, 미식의 관점에서 재료의 진정성, 섬세한 조리 기술, 혹은 독창적인 비전을 찾아보기 어렵습니다. 편리함 외에는 미식가들의 기대를 충족시키기 어려운 평범한 감자탕 경험을 제공합니다.",http://place.map.kakao.com/2009162769,37.5342476501412,126.993433278046,,,,,,False,"The single relevant customer post is outdated (pre-COVID) and describes the restaurant as a 24-hour chain with a 'popular/generic taste,' offering no specific evidence of high-quality ingredients, culinary mastery, or unique personality. The extreme lack of detailed, current feedback prevents a higher score.",0/1 sponsored,,
신당동,감자탕,약수감자탕,90,2 Neon Hearts,"The score of 90 reflects strong points in flavor mastery, chef's personality, and exceptional consistency over decades, slightly tempered by the use of imported kimchi for an otherwise high-quality ingredient profile.","Yaksu Gamjatang delivers a deeply satisfying 감자탕 experience, rooted in decades of tradition and a steadfast commitment to quality domestic ingredients. While the use of imported kimchi is a minor misstep, the exquisite broth and tender meat solidify its status as an exceptional local institution.","약수감자탕은 수십 년의 전통과 국내산 재료에 대한 굳건한 고집으로 깊이 만족스러운 감자탕 경험을 선사합니다. 비록 김치 재료는 아쉬움이 남지만, 훌륭한 국물과 부드러운 고기는 이곳을 탁월한 지역 명소로 확고히 합니다.",http://place.map.kakao.com/773870943,37.5549414702151,127.01102301063,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
신당동,감자탕,해오름감자탕 신당본점,89,2 Neon Hearts,"The score reflects strong points in uniqueness, consistency, and value, complemented by solid ingredient quality and flavor mastery, with no penalty from sponsorship.","Haeoreum Gamjatang Sin-dang Main Branch offers a refreshingly unique take on Gamjatang, pairing it with a generous octopus and an unexpected side of Korean street food. This 35-year-old establishment consistently delivers robust flavors and exceptional value, making it a beloved local institution.",해오름감자탕 신당본점은 감자탕에 낙지와 분식을 더한 독특한 조합으로 신선한 미식 경험을 선사합니다. 35년 전통의 깊은 맛과 푸짐한 인심으로 꾸준히 사랑받는 지역 명소입니다.,http://place.map.kakao.com/16329247,37.563633204526,127.019436255328,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
낙원동,감자탕,본가왕뼈얼큰이감자탕 종로송해길점,81,1 Neon Heart,"The score reflects a well-executed, high-value Gamjatang experience with commendable consistency and ingredient quality, though it falls short on truly unique culinary expression and groundbreaking technique.","This 24-hour spot offers a reliable, hearty Gamjatang with generous portions and satisfying flavors, making it a solid choice for a comforting meal. While the boneless option is a thoughtful touch, it ultimately lacks the distinctive culinary personality required for higher accolades.","24시간 운영되는 이곳은 푸짐한 양과 만족스러운 맛의 감자탕을 제공하며, 든든한 한 끼 식사로 손색이 없습니다. 순살 국밥 같은 세심한 메뉴가 돋보이지만, 더 높은 평가를 위한 독창적인 미식의 개성은 다소 부족합니다.",http://place.map.kakao.com/2056920132,37.571700935315945,126.98930732174718,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,No Match,,,,
충무로,감자탕,삼풍감자탕,91,2 Neon Hearts,"The score reflects exceptional consistency, unique personality, and mastery of traditional flavors, complemented by solid ingredient quality and value for money.","This venerable 35-year-old establishment offers a masterfully executed, clean and traditional gamjatang, brimming with unique personality from its 'swearing grandmother' owner. Its unwavering quality and generous portions have cultivated a loyal following, making it a true neighborhood gem.",35년 넘는 세월 동안 한결같은 맛을 지켜온 이 노포는 '욕쟁이 할머니' 사장님의 독특한 개성과 함께 맑고 담백한 옛날식 감자탕의 진수를 보여줍니다. 변함없는 품질과 푸짐한 양으로 두터운 단골층을 확보하며 지역의 보석 같은 존재로 자리매김했습니다.,http://place.map.kakao.com/16818733,37.56210753374452,126.99561187831256,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
서초동,감자탕,삼식이감자탕,93,2 Neon Hearts,"The high score reflects outstanding ingredient quality (19), masterful flavor execution (19), a distinctive menu (18), excellent value (18), and proven consistency (19), all supported by genuine customer feedback.","삼식이감자탕 delivers an exceptional Gamjatang experience, marrying robust flavors with generous portions and a charmingly unique menu. This establishment has clearly cultivated a loyal following through its consistent quality and thoughtful culinary approach.",삼식이감자탕은 넉넉한 인심과 독창적인 메뉴로 뛰어난 감자탕 경험을 선사합니다. 꾸준한 품질과 세심한 요리 접근 방식으로 확실한 단골층을 확보한 곳입니다.,http://place.map.kakao.com/1840525700,37.48983306978917,127.01246644067668,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
서초동,감자탕,본가왕뼈감자탕 서초점,82,1 Neon Heart,"The score reflects high marks for ingredient quality, flavor mastery, and value, moderate points for consistency, but a lower score for uniqueness due to the lack of a distinct culinary identity. The sponsored ratio was not provided, so normal scoring rules were applied.","This establishment offers a robust Gamjatang with quality ingredients and a rich, spicy broth. While it excels in execution and value, it lacks a distinctive culinary personality to truly stand out.","최상급 재료와 뛰어난 조리 기술로 깊고 얼큰한 감자탕을 선보입니다. 맛과 가성비는 훌륭하지만, 식당만의 독창적인 개성이 부족하여 아쉬움을 남깁니다.",http://place.map.kakao.com/1501482477,37.4889395562442,127.030649552156,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,No Match,,,,
서초동,감자탕,원당24뼈다귀해장국감자탕,84,1 Neon Heart,"The score reflects strong ingredient quality, uniqueness, and value, slightly tempered by minor inconsistencies in flavor mastery and consistency over time, with no penalty applied due to the low sponsored ratio.","원당24뼈다귀해장국감자탕 offers a deeply traditional gamjatang with tender meat and excellent value, a reliable choice for a hearty meal. While generally robust, minor inconsistencies in seasoning and ingredients prevent it from reaching higher culinary acclaim.","원당24뼈다귀해장국감자탕은 부드러운 고기와 뛰어난 가성비를 자랑하는 깊은 전통의 감자탕을 선보입니다. 전반적으로 훌륭하지만, 양념과 재료의 미세한 불일치가 더 높은 평가를 가로막습니다.",http://place.map.kakao.com/9328616,37.491835146676,127.01209927216,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,No Match,,,,
신사동,감자탕,할머니현대낙지아구감자탕,66,,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"This Gangnam institution offers a refreshingly clean and deeply flavorful take on Gamjatang and exceptional octopus, boasting a multi-generational legacy of culinary skill. While the traditional flavors are consistently excellent, the inconsistent service and varying value across dishes slightly detract from an otherwise stellar experience.","강남의 오랜 노포답게 대물림된 손맛으로 깔끔하고 깊이 있는 감자탕과 훌륭한 낙지 요리를 선보입니다. 다만, 일관성 없는 접객과 메뉴별 가성비 편차가 옥의 티로 남습니다.",http://place.map.kakao.com/8148270,37.5235884703196,127.023380719675,"The reviews overwhelmingly criticize the food quality, portion sizes, service, and pricing. They mention issues like small portions, overpriced, and unsatisfactory food quality. There are also complaints about staff behavior and illegal parking. This significantly contradicts the high AI score of 84.",No,"The reviews contain severe contradictions with the AI score of 84, including complaints about food quality, service, pricing, and staff behavior.",false,False,False,"While the restaurant boasts a long history and generally good technique for its main dishes, it is significantly undermined by consistent complaints about high prices, perceived poor value, and particularly egregious reports of rude staff and a serious accusation of food recycling, which severely impacts trust and overall experience.",1/8 sponsored,,
성수동,감자탕,소문난성수감자탕 주차장,84,1 Neon Heart,"The score reflects high marks for ingredient quality and genuine consistency over time, balanced against minor deductions for occasional flavor inconsistencies and the restaurant's general uniqueness rather than a specific chef's personality.","This establishment offers a commendable 감자탕 experience with fresh ingredients and a notably clean broth, though occasional inconsistencies in seasoning prevent it from reaching true excellence. Its enduring popularity and 24-hour service are certainly distinctive.","신선한 재료와 깔끔한 국물 맛이 돋보이는 감자탕이지만, 간혹 간의 편차가 있어 완벽함에는 미치지 못합니다. 오랜 명성과 24시간 운영은 이 식당만의 특별한 매력입니다.",http://place.map.kakao.com/1648377017,37.5430001361234,127.054608379289,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,No Match,,,,
서교동,곱창,쭌곱창,88,2 Neon Hearts,"The score of 88 reflects exceptional ingredient quality (18), innovative cooking techniques (17), a chef's strong culinary personality (18), solid value (16), and remarkable consistency over a decade (19), with a low sponsored ratio confirming genuine customer satisfaction.","Jun Gobchang delivers a consistently excellent 곱창 experience, marked by a decade of dedication to fresh ingredients and a unique cooking method. Its secret sauce and unwavering quality make it a cherished neighborhood staple.",쭌곱창은 10년간 신선한 재료와 특허받은 조리법으로 일관된 맛을 선보입니다. 사장님의 고집과 비법 소스가 어우러져 지역의 사랑받는 곱창 명소로 자리매김했습니다.,http://place.map.kakao.com/25754529,37.5558418675072,126.926722132427,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
서교동,곱창,구공탄곱창 본점,88,2 Neon Hearts,"The score of 88 reflects strong points in consistency, unique personality, and flavor mastery, slightly tempered by a minor ingredient quality issue and an ambiguous value proposition.","구공탄곱창 본점 delivers a consistently satisfying 곱창 experience, marked by its unique 연탄불 cooking and distinctive special sauce. While the ingredient quality is mostly high, a minor inconsistency in freshness and an outdated value proposition prevent it from reaching the pinnacle of culinary perfection.",구공탄곱창 본점은 연탄불 조리와 독특한 특제 소스로 일관된 만족감을 선사합니다. 재료 품질은 대체로 훌륭하나 미미한 신선도 문제와 불확실한 가성비 정보가 최고 등급으로의 도약을 막았습니다.,http://place.map.kakao.com/2078186665,37.5485870688082,126.91852831540356,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
서교동,곱창,불막열삼 합정점,81,1 Neon Heart,"The score reflects strong ingredient quality, solid cooking techniques, and excellent value, balanced by a lack of truly unique culinary personality and unverified long-term consistency due to the absence of a sponsored ratio.","A reliable spot for well-prepared 곱창, 불막열삼 합정점 offers a satisfying experience with its flavorful, charcoal-grilled offal and commendable value. While the execution is solid, it doesn't quite reach the heights of culinary innovation or unique personality.","불막열삼 합정점은 비장탄 숯불에 구운 잡내 없는 곱창으로 만족스러운 경험을 선사하는 믿음직한 곳입니다. 훌륭한 가성비와 깔끔한 맛을 자랑하지만, 독창적인 개성이나 미식의 정점을 보여주지는 못합니다.",http://place.map.kakao.com/418805702,37.5493877457355,126.918079313824,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,No Match,,,,
서교동,곱창,천사곱창 홍대점,74,,"The score of 74 reflects strong points in value and service, significantly offset by concerns regarding ingredient quality, a reliance on flavor enhancers over refined technique, and merely average culinary consistency.","This establishment offers exceptional value and a genuinely warm, generous owner, making for a pleasant, casual dining experience. However, its reliance on artificial flavorings and a lack of focus on premium ingredient quality prevent it from ascending to true culinary distinction.","푸짐한 양과 친절한 사장님의 인심은 훌륭하나, 인공적인 맛에 의존하고 재료 본연의 품질에 대한 깊은 인상이 없어 미식의 경지에 이르지는 못했습니다.",http://place.map.kakao.com/422921961,37.55253310345414,126.92203225672412,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,No Match,,,,
서교동,곱창,단막 홍대합정점,80,1 Neon Heart,"The score of 80 reflects a strong foundation in cooking technique, ingredient quality, and service consistency, with points deducted for a lack of truly groundbreaking culinary uniqueness and unverified value for money.","단막 홍대합정점 delivers a commendable Daegu-style makchang experience, distinguished by its unique patented pre-grilling technique and attentive tableside service. While the execution is solid, it stops short of truly transcending the genre, leaving room for a more profound culinary statement.","단막 홍대합정점은 특허받은 초벌 방식과 세심한 그릴링 서비스로 대구식 막창의 정수를 선보입니다. 견고한 맛과 기술력을 갖췄으나, 장르를 뛰어넘는 독창적인 미식 경험에는 미치지 못해 더 깊은 인상을 남길 여지가 있습니다.",http://place.map.kakao.com/1802851314,37.5488873814468,126.918935376816,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,Promoted,,,,
서교동,곱창,김덕후의곱창조 홍대4호점,84,1 Neon Heart,"The score of 84 reflects strong ingredient quality, solid technique, excellent value, and proven consistency, slightly tempered by a less distinct culinary personality.","Kim Deokhu's Gopchangjo Hongdae 4th Branch delivers a commendable all-you-can-eat gopchang experience with fresh ingredients and thoughtful flavor pairings. While the brand's consistency is evident, it lacks the distinct culinary personality or unique flair expected of a truly exceptional establishment.","김덕후의곱창조 홍대4호점은 신선한 한우곱창과 다채로운 부위, 그리고 느끼함을 잡는 조화로운 맛으로 훌륭한 무한리필 경험을 선사합니다. 오랜 노하우와 꾸준함은 인정하나, 셰프의 개성이나 특별한 독창성은 다소 부족합니다.",http://place.map.kakao.com/1395142361,37.5557488220451,126.927790584126,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,No Match,,,,
서교동,곱창,청춘부추소곱창 마포점,73,,"The score of 73 reflects strong ingredient quality and decent consistency, but is pulled down by a lack of unique culinary personality, minor inconsistencies in cooking technique (대창), and average value for money.","While 청춘부추소곱창 offers commendable A-grade hanwoo gopchang, its lack of culinary distinction and inconsistent daechang texture prevent it from truly shining. Despite reasonable value and some loyal patronage, it remains an average spot that doesn't quite justify a special trip.","청춘부추소곱창은 훌륭한 한우 A등급 곱창을 선보이지만, 대창의 식감 불일치와 요리 개성의 부재가 아쉽습니다. 합리적인 가격과 단골 손님에도 불구하고, 특별한 미식 경험을 제공하기에는 역부족입니다.",http://place.map.kakao.com/1858343411,37.5528082019479,126.922478989036,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,No Match,,,,
서교동,곱창,노루목황소곱창 1호점,91,2 Neon Hearts,"The high score reflects exceptional ingredient quality (17), masterful cooking techniques (19), a unique historical charm (18), good value (17), and outstanding consistency (20), further validated by its entirely organic review base.","Norumok Hwangso Gopchang 1st branch stands as a venerable institution, delivering consistently fresh, expertly prepared gopchang with a heartwarming, traditional touch. Its enduring quality and loyal following solidify its status as an exceptional culinary landmark.","노루목황소곱창 1호점은 신선한 재료와 숙련된 조리 기술로 흠잡을 데 없는 곱창을 선사하며, 오랜 역사와 변함없는 맛으로 단골들의 발길을 끊이지 않게 합니다. 진정한 맛집의 품격을 보여주는 곳입니다.",http://place.map.kakao.com/14078485,37.55317354855621,126.92178374746622,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
서교동,곱창,청년곱창 홍대점,80,1 Neon Heart,"The score reflects excellent ingredient quality, masterful cooking techniques, and proven consistency, slightly tempered by a lack of detailed value assessment and limited insight into the chef's direct personality.","Cheongnyeon Gopchang Hongdae delivers consistently fresh, expertly pre-grilled gopchang with zero gamey smell, sourced directly from Majang-dong. While the unique 'moo' bell adds charm, the lack of specific pricing details prevents a full assessment of its value.","청년곱창 홍대점은 마장동 직송의 신선한 곱창을 잡내 없이 완벽하게 초벌하여 제공하며, 일관된 품질을 자랑합니다. '음메' 벨과 같은 독특한 개성은 좋으나, 구체적인 가격 정보 부족으로 가성비 평가에는 한계가 있습니다.",http://place.map.kakao.com/1504124473,37.5550291072035,126.929583934207,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,No Match,,,,
창천동,곱창,사거리곱창전골 신촌점,90,2 Neon Hearts,"The score of 90 is attributed to exceptional uniqueness (19), mastery of flavor (18), and outstanding value (20), complemented by good ingredient quality (16) and consistency (17).","This establishment offers a truly unique take on 곱창 with its innovative fried option and thoughtful sauce pairings, delivering exceptional value. While the ingredients are good and the owner's personality shines, a touch more rigor in ingredient sourcing and long-term consistency validation would elevate it further.","사거리곱창전골 신촌점은 독창적인 후라이드 곱창과 다채로운 소스 조합으로 뛰어난 가성비를 자랑합니다. 식재료 품질과 셰프의 개성도 훌륭하지만, 재료의 엄선과 장기적인 일관성에 대한 검증이 더해진다면 더욱 완벽할 것입니다.",http://place.map.kakao.com/970238056,37.5577667718622,126.935057985672,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
창천동,곱창,김덕후의곱창조 신촌점,87,1 Neon Heart,"The score reflects strong mastery of flavor and exceptional value, supported by genuine long-term consistency, though the ingredient quality and unique chef personality could be more distinctly articulated.","This establishment offers a consistently satisfying 곱창 experience with excellent value, showcasing skilled preparation of various tripe cuts. While the ingredient sourcing could be more transparent, the flavors and generous portions make it a reliable choice.","이 식당은 훌륭한 가치와 함께 다양한 곱창 부위의 숙련된 조리법을 선보이며 꾸준히 만족스러운 경험을 제공합니다. 식재료 출처에 대한 투명성이 더해진다면 좋겠지만, 풍부한 맛과 넉넉한 양은 이곳을 믿고 찾을 만한 곳으로 만듭니다.",http://place.map.kakao.com/27287394,37.5581645574179,126.935873649855,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
연남동,곱창,청담곱떡 홍대점,46,,"The score reflects significant deficiencies in flavor mastery, uniqueness, value, and especially consistency, despite decent ingredient quality.","Cheongdam Gop-tteok Hongdae fails to deliver a compelling gopchang experience, with flavors described as overly sweet, greasy, and lacking any distinctiveness. While the gopchang itself appears substantial, the overall dish is perceived as an ambiguous tteokbokki with added ingredients rather than a masterful culinary creation.","청담곱떡 홍대점은 곱창 요리로서의 매력을 제대로 보여주지 못했습니다. 맛은 지나치게 달고 느끼하며 특별함이 없다는 평이 지배적이었고, 곱창 자체는 실했지만 전체적으로는 곱창 떡볶이보다는 평범한 떡볶이에 가까웠습니다.",http://place.map.kakao.com/502988543,37.5590669911413,126.917832174258,,,,,,False,"The two relevant customer reviews present a highly inconsistent experience, with one praising the dish and the other finding it unpleasantly greasy, unbalanced, and unspecial, leading to a low overall score despite the initial positive feedback.",0/2 sponsored,,
망원동,곱창,청어람 망원점,86,1 Neon Heart,"The score of 86 reflects excellent ingredient quality and strong historical identity, balanced against minor reported inconsistencies in flavor execution and long-term consistency, despite a low sponsored ratio indicating genuine customer feedback.","Cheongoram Mangwonjeom offers a robust 곱창전골 experience, boasting fresh ingredients and a rich history. While the overall flavor profile is commendable, minor inconsistencies in broth seasoning prevent it from achieving true culinary distinction.","청어람 망원점은 신선한 재료와 깊은 역사를 자랑하는 훌륭한 곱창전골을 선보입니다. 전반적인 맛은 훌륭하나, 국물 간의 미세한 변화가 완벽한 미식 경험을 저해합니다.",http://place.map.kakao.com/13292214,37.558105169041376,126.907469581002,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
망원동,곱창,푸짐한곱창,95,3 Neon Hearts,"This restaurant achieved high marks across all criteria, particularly excelling in ingredient quality, value for money, and an impressive 35 years of consistency, further validated by the absence of sponsored reviews.","A true culinary institution, this 35-year-old establishment delivers exceptional 곱창 with unparalleled consistency and value, all served with a heartwarming family touch. Its fresh ingredients and masterful flavors make it a destination-worthy experience.","35년 전통의 이 식당은 탁월한 일관성과 가성비로 곱창의 진수를 선보이며, 따뜻한 가족의 손길이 더해져 더욱 특별합니다. 신선한 재료와 숙련된 맛은 이곳을 다시 찾게 만드는 결정적인 이유입니다.",http://place.map.kakao.com/14090226,37.55822133808091,126.90739360841464,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
망원동,곱창,땡초곱창 망원점,84,1 Neon Heart,"The score of 84 is awarded for the excellent quality of ingredients and masterful flavor, bolstered by strong consistency and a welcoming atmosphere, with minor deductions for a lack of groundbreaking uniqueness and an unquantified value proposition; no sponsorship penalties were applied as the sponsored ratio was not provided.","Ttaengcho Gopchang Mangwon-jeom offers a commendably clean and flavorful gopchang experience, drawing a loyal following with its well-balanced seasoning and fresh ingredients. While the space is modest, the kind service and consistently delicious offerings make it a reliable neighborhood spot.","땡초곱창 망원점은 잡내 없는 신선한 곱창과 균형 잡힌 양념으로 단골들의 발길을 끄는 곳입니다. 비록 공간은 소박하지만, 친절한 서비스와 한결같은 맛은 이곳을 믿고 찾을 만한 동네 맛집으로 만듭니다.",http://place.map.kakao.com/8951764,37.55753427672269,126.90450166798544,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,No Match,,,,
망원동,곱창,망원곱창시장,93,2 Neon Hearts,"The score of 93 reflects outstanding ingredient quality, masterful flavor execution, and strong consistency, further enhanced by unique culinary touches and dedicated service; the low sponsored ratio allowed for a normal assessment.","This establishment elevates the humble 곱창 to an art form, showcasing impeccable ingredient quality and masterful technique. Its dedication to freshness and unique culinary touches make it an exceptional neighborhood gem.",망원곱창시장은 최상급 재료와 숙련된 조리 기술로 곱창의 품격을 한 단계 끌어올렸습니다. 신선도에 대한 헌신과 독창적인 요리법이 돋보이는 이 곳은 동네의 보석 같은 존재입니다.,http://place.map.kakao.com/407097008,37.5565266027523,126.906302435677,No valid reviews found.,Unknown,"Scraper reached the review page, but only found dates, UI buttons, or boilerplate text. Needs human verification.",rescrape,False,False,,,,
